sugars_100g,fat_100g,saturated_fat_100g,salt_100g,fiber_100g,proteins_100g,energy_kcal_100g,additives_count,sugar_energy_ratio,sat_fat_ratio,salt_sugar_interaction,nutrition_risk_score,main_category,country,has_labels,image_saine,bad_nutrition
0.2,0.8,0.2,0.01,0.9,8.0,353.0,0.0,0.0005665722363553194,0.24999968750039062,0.002,3.1299999999999994,plant-based-foods-and-beverages,france,1,1,0
10.1,0.0,0.0,0.0,0.0,0.0,42.0,6.0,0.24047618475056703,0.0,0.0,10.52,beverages-and-beverages-preparations,romania,0,1,1
3.7,4.2,0.4,0.885,2.7,8.3,280.0,0.0,0.013214285667091838,0.09523807256236368,3.2745,13.05,plant-based-foods-and-beverages,belgium,1,1,0
0.6,3.3,1.0,0.0,3.5,9.3,355.0,0.0,0.0016901408403094623,0.3030302112029663,0.0,1.6500000000000004,plant-based-foods-and-beverages,france,0,1,0
1.1,19.0,1.7,0.0025,4.0,4.6,225.0,0.0,0.0048888888671604945,0.08947367950138528,0.0027500000000000003,1.0749999999999993,plant-based-foods-and-beverages,belgium,1,1,0
20.0,0.0,0.0,2.6,1.0,1.6,116.0,0.0,0.1724137916171225,0.0,52.0,46.16,condiments,poland,1,0,1
2.30769230769231,1.53846153846154,0.0,0.807692307692308,3.07692307692308,5.38461538461539,92.3076923076923,1.0,0.024999999729166698,0.0,1.8639053254437898,8.230769230769234,plant-based-foods-and-beverages,united-states,0,1,0
4.7,11.3,7.6,0.15,1.9,4.0,23.2,0.0,0.20258619816438803,0.6725663121622732,0.705,12.132,dairies,germany,1,1,0
0.5,1.2,0.1,0.01,1.5,3.9,170.769230769231,0.0,0.0029279279107824003,0.08333326388894677,0.005,0.9076923076923098,plant-based-foods-and-beverages,germany,1,1,0
4.2,2.0,1.3,0.1,0.0,3.2,47.6,0.0,0.08823529226396445,0.6499996750001624,0.42000000000000004,6.976,dairies,bulgaria,1,1,0
3.0,1.9,0.8,0.03,3.0,12.0,359.0,0.0,0.0083565459377255,0.4210524099724159,0.09,4.6899999999999995,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,beverages-and-beverages-preparations,france,1,0,0
0.3,0.5,0.1,0.01,8.2,11.0,125.0,0.0,0.0023999999808,0.1999996000008,0.003,-6.449999999999999,plant-based-foods-and-beverages,ireland,1,1,0
0.0,3.0,0.9,0.0,1.9,13.0,348.0,0.0,0.0,0.29999990000003335,0.0,2.48,plant-based-foods-and-beverages,france,1,1,0
3.2,2.6,0.3,0.6,4.0,1.5,52.6,0.0,0.06083650074455322,0.11538457100593422,1.92,6.026,plant-based-foods-and-beverages,france,1,1,0
9.5,0.0,0.0,0.03,0.8,0.5,43.0,2.0,0.22093022742022728,0.0,0.285,9.43,beverages-and-beverages-preparations,france,1,1,1
55.0,31.0,19.0,0.28,2.3,6.5,539.0,1.0,0.10204081613721555,0.6129032060353804,15.400000000000002,79.89,snacks,algeria,1,0,1
0.4,1.68,0.24,0.00108,1.84,2.8,149.6,1.0,0.0026737967735708775,0.14285705782317987,0.00043200000000000004,0.30679999999999974,plant-based-foods-and-beverages,united-kingdom,0,1,0
5.1,1.5,0.5,0.55,2.0,7.2,374.0,0.0,0.01363636359990277,0.3333331111112593,2.805,12.84,plant-based-foods-and-beverages,france,1,1,0
0.6,0.8,0.2,0.0,2.1,7.2,348.0,0.0,0.0017241379260800635,0.24999968750039062,0.0,2.18,plant-based-foods-and-beverages,spain,1,1,0
4.6,0.8,0.3,0.6,1.9,4.9,69.0,0.0,0.0666666657004831,0.3749995312505859,2.76,9.689999999999998,plant-based-foods-and-beverages,france,0,1,0
6.0,1.0,0.2,0.08,0.5,0.3,51.0,1.0,0.11764705651672439,0.19999980000020004,0.48,7.01,beverages-and-beverages-preparations,france,1,1,1
21.0,13.0,4.6,0.07,8.5,9.7,437.0,0.0,0.04805491979850133,0.35384612662722104,1.4700000000000002,22.17,plant-based-foods-and-beverages,france,1,1,0
0.6,0.8,0.2,0.0,2.2,7.2,348.0,0.0,0.0017241379260800635,0.24999968750039062,0.0,2.08,plant-based-foods-and-beverages,spain,1,1,0
2.7,0.5,0.1,0.5,1.6,1.6,25.0,1.0,0.10799999568000017,0.1999996000008,1.35,6.450000000000001,plant-based-foods-and-beverages,france,1,1,0
2.0,2.0,1.66666666666667,0.075,0.0,13.3333333333333,86.6666666666667,1.0,0.023076922810650883,0.8333329166668766,0.15,5.283333333333337,dairies,united-states,1,1,0
1.8,0.8,0.2,0.76,4.6,4.6,76.0,0.0,0.023684210214681447,0.24999968750039062,1.368,5.76,plant-based-foods-and-beverages,france,1,1,0
22.6,20.1,5.2,0.65,6.2,8.9,471.0,3.0,0.04798301476012099,0.25870645479072363,14.690000000000001,32.809999999999995,plant-based-foods-and-beverages,belgium,1,1,1
4.4,0.5,0.1,0.13,0.0,7.6,50.0,0.0,0.08799999824000004,0.1999996000008,0.5720000000000001,6.3,dairies,belgium,0,1,0
0.2,1.1,0.2,0.0,0.5,6.7,350.0,0.0,0.0005714285697959184,0.1818180165290759,0.0,3.4,plant-based-foods-and-beverages,france,1,1,0
1.5,1.7,0.4,0.48,3.5,12.0,370.0,0.0,0.004054054043097151,0.23529397923883577,0.72,6.899999999999999,plant-based-foods-and-beverages,france,1,1,0
0.5,1.7,0.2,0.3725,2.5,2.5,146.0,1.0,0.0034246575107900173,0.11764698961941789,0.18625,3.385,plant-based-foods-and-beverages,united-kingdom,0,1,0
0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,beverages-and-beverages-preparations,france,1,0,0
7.2,0.0,0.0,0.2,1.9,4.6,47.0,0.0,0.15319148610230882,0.0,1.4400000000000002,7.77,dairies,france,1,1,0
0.0,0.0,0.0,0.0,0.0,6.66666666666667,355.555555555556,0.0,0.0,0.0,0.0,3.55555555555556,plant-based-foods-and-beverages,united-states,1,1,0
3.0,1.0,0.2,1.0,1.8,5.5,154.0,2.0,0.0194805193540226,0.19999980000020004,3.0,12.939999999999998,plant-based-foods-and-beverages,france,1,1,0
0.7,7.0,1.3,0.02,10.0,13.5,372.0,0.0,0.0018817204250491386,0.18571425918367726,0.013999999999999999,-4.08,plant-based-foods-and-beverages,germany,1,1,0
3.5,2.0,0.1,0.0,6.8,14.0,336.0,0.0,0.010416666635664682,0.0499999750000125,0.0,0.16000000000000014,plant-based-foods-and-beverages,france,1,1,0
21.0,0.5,0.1,1.8,1.9,1.2,107.0,0.0,0.19626168040876935,0.1999996000008,37.800000000000004,38.27,condiments,bulgaria,1,0,1
20.0,0.5,0.2,2.4,1.0,1.1,103.0,1.0,0.19417475539636161,0.3999992000016,48.0,44.230000000000004,condiments,france,1,0,1
10.0,2.0,0.3,0.6,7.7,11.0,389.0,0.0,0.025706940807951308,0.14999992500003748,6.0,12.490000000000002,plant-based-foods-and-beverages,france,1,1,0
4.6,5.8,1.0,0.2,11.0,13.0,387.0,1.0,0.011886304878846756,0.17241376337693734,0.9199999999999999,0.46999999999999886,plant-based-foods-and-beverages,portugal,1,1,0
1.0,1.0,0.2,0.01,2.2,7.2,194.0,0.0,0.005154639148687427,0.19999980000020004,0.01,1.04,plant-based-foods-and-beverages,ireland,0,1,0
0.6,1.7,0.3,0.01,14.1,24.7,335.0,0.0,0.0017910447707730006,0.1764704844291268,0.006,-9.75,plant-based-foods-and-beverages,france,1,1,0
2.5,7.5,1.25,0.0,10.0,12.5,375.0,0.0,0.006666666648888889,0.1666666444444474,0.0,-2.5,plant-based-foods-and-beverages,united-states,1,1,0
4.0,1.2,0.2,0.12,0.6,0.4,38.0,0.0,0.10526315512465383,0.16666652777789354,0.48,5.180000000000001,beverages-and-beverages-preparations,france,1,1,0
25.0,13.0,3.8,0.05,7.6,9.2,433.0,0.0,0.057736720420931364,0.29230766982248696,1.25,26.03,plant-based-foods-and-beverages,france,1,1,0
2.9,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.2230769059171611,0.0,0.0,3.03,beverages-and-beverages-preparations,france,1,0,0
1.1,1.6,0.4,0.0,1.9,23.0,336.0,0.0,0.0032738095140660436,0.24999984375009768,0.0,2.9599999999999995,plant-based-foods-and-beverages,france,0,1,0
0.0,10.0,1.6,1.0,0.0,27.0,198.0,0.0,0.0,0.15999998400000162,0.0,13.58,seafood,france,1,0,0
4.7,3.4,2.2,0.13,0.0,4.3,67.0,0.0,0.07014925268433951,0.6470586332180491,0.6110000000000001,8.870000000000001,dairies,france,1,1,0
3.7,4.5,3.06,0.1,1.9,7.5,85.3,0.0,0.04337631836604551,0.6799998488889225,0.37000000000000005,6.712999999999999,dairies,algeria,0,1,0
0.8,7.7,7.1,0.18,0.5,0.7,95.0,0.0,0.00842105254293629,0.9220778023275581,0.144,10.149999999999999,plant-based-foods-and-beverages,france,1,1,0
18.0,3.5,0.7,0.0,27.0,14.0,334.0,0.0,0.05389221540750834,0.19999994285715916,0.0,-4.960000000000001,plant-based-foods-and-beverages,france,1,1,0
1.33333333333333,7.66666666666667,1.66666666666667,0.02,13.0,14.0,344.0,0.0,0.0038759689809807004,0.21739127599244262,0.0266666666666666,-6.359999999999999,plant-based-foods-and-beverages,turkey,0,1,0
2.1,4.0,0.8,0.77,2.5,5.9,113.0,1.0,0.018584070631999378,0.1999999500000125,1.6170000000000002,9.23,plant-based-foods-and-beverages,france,1,1,0
26.0,14.0,5.4,0.11,7.6,8.4,431.0,3.0,0.060324825846114094,0.3857142581632673,2.86,29.21,plant-based-foods-and-beverages,france,1,1,1
15.0,2.7,1.8,0.1,0.0,3.7,99.0,5.0,0.15151514998469545,0.6666664197531778,1.5,18.79,dairies,france,0,1,0
8.8,1.4,0.5,1.3075,4.2,7.4,382.0,0.0,0.023036649154354324,0.35714260204099857,11.506000000000002,21.995,plant-based-foods-and-beverages,france,1,1,0
6.4,0.1,0.0,0.09,1.9,5.1,51.0,2.0,0.12549019361783936,0.0,0.576,5.91,dairies,spain,1,1,0
3.6,3.3,0.002,0.1,1.9,3.2,57.0,0.0,0.06315789362880889,0.0006060604224059327,0.36000000000000004,3.2720000000000007,dairies,romania,0,1,0
25.0,17.0,3.8,0.4225,9.0,7.0,454.545454545455,3.0,0.05499999987899994,0.2235293986159177,10.5625,28.570454545454552,plant-based-foods-and-beverages,france,1,1,1
1.7,4.0,1.2,0.51,2.5,3.1,82.0,2.0,0.020731707064247474,0.2999999250000187,0.867,6.32,plant-based-foods-and-beverages,france,1,1,0
11.81,1.78,1.16,0.06,0.0,1.8,74.0,1.0,0.15959459243791094,0.6516850271432432,0.7086,14.31,beverages-and-beverages-preparations,algeria,0,1,1
3.2,4.2,0.5,0.63,3.0,1.5,68.0,0.0,0.04705882283737026,0.11904759070295459,2.016,7.68,plant-based-foods-and-beverages,france,1,1,0
3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000000.0,0.0,0.0,3.0,beverages-and-beverages-preparations,germany,0,0,0
20.8,14.5,1.7,0.03,7.7,11.0,431.0,0.0,0.048259860676891274,0.11724137122473302,0.624,19.41,plant-based-foods-and-beverages,united-kingdom,1,1,0
0.7,2.8,0.4,0.44,2.0,3.6,150.0,1.0,0.004666666635555556,0.14285709183675294,0.308,5.0,plant-based-foods-and-beverages,united-kingdom,0,1,0
0.6,2.2,0.6,0.03,2.2,7.8,351.0,0.0,0.001709401704531619,0.2727271487603869,0.018,2.8099999999999996,plant-based-foods-and-beverages,austria,1,1,0
22.0,5.0,2.5,0.85,4.1,8.8,396.0,1.0,0.055555555415263747,0.49999990000002,18.7,32.86,plant-based-foods-and-beverages,belgium,1,1,1
5.3,0.1,0.0,0.1,1.9,3.8,47.0,1.0,0.11276595504753287,0.0,0.53,4.869999999999999,dairies,spain,1,1,0
1.0,1.4,0.3,0.34,1.6,5.7,162.0,2.0,0.006172839468068892,0.21428556122459913,0.34,4.720000000000001,plant-based-foods-and-beverages,france,1,1,0
4.6,3.6,2.4,0.14,0.5,3.9,66.0,0.0,0.06969696864095502,0.6666664814815328,0.644,8.56,dairies,france,1,1,0
20.0,13.0,1.8,0.03,6.0,9.1,432.0,0.0,0.04629629618912894,0.1384615278106517,0.6,20.42,plant-based-foods-and-beverages,france,1,1,0
12.0,2.9,2.0,0.09,0.0,3.5,92.1,0.0,0.13029315819442827,0.6896549346017466,1.08,15.821,dairies,france,1,1,0
1.0,1.7,0.2,0.01,11.0,24.0,333.0,0.0,0.003003002993984976,0.11764698961941789,0.01,-6.37,plant-based-foods-and-beverages,france,1,1,0
0.5,0.5,0.1,1.0,0.0,28.0,117.0,0.0,0.0042735042369785965,0.1999996000008,0.5,11.77,seafood,france,1,1,0
3.3125,0.1875,0.125,0.0796875,0.0,9.3125,55.625,0.0,0.059550560727180936,0.6666631111300739,0.26396484374999996,4.790625,dairies,australia,1,1,0
0.5,2.9,0.2,0.775,2.1,3.3,161.0,0.0,0.0031055900428224223,0.06896549346017466,0.3875,7.959999999999999,plant-based-foods-and-beverages,france,1,1,0
0.5,2.4,0.3,1.2,2.3,5.5,204.0,0.0,0.002450980380142253,0.12499994791668836,0.6,12.54,plant-based-foods-and-beverages,france,1,1,0
0.5,0.5,0.1,0.01,1.0,6.7,353.0,0.0,0.0014164305908882986,0.1999996000008,0.005,3.2299999999999995,plant-based-foods-and-beverages,france,1,1,0
3.7,1.5,0.9,0.00015,1.9,3.2,41.0,0.0,0.09024390023795366,0.5999996000002668,0.0005549999999999999,3.111500000000001,beverages-and-beverages-preparations,romania,0,1,0
2.7,0.5,0.1,0.03,4.4,3.2,42.0,0.0,0.06428571275510209,0.1999996000008,0.081,-0.8800000000000003,plant-based-foods-and-beverages,france,1,1,0
8.46153846153846,1.15384615384615,0.0,1.07692307692308,3.84615384615385,6.15384615384615,123.076923076923,1.0,0.06874999944140629,0.0,9.112426035502983,16.61538461538464,plant-based-foods-and-beverages,united-states,1,1,0
1.2,3.4,0.9,0.01,9.9,3.7,325.0,0.0,0.0036923076809467453,0.2647058044982928,0.012,-4.45,plant-based-foods-and-beverages,france,0,1,0
4.9,0.0,0.0,0.01,0.0,0.3,27.0,2.0,0.1814814747599454,0.0,0.049,5.27,beverages-and-beverages-preparations,spain,1,1,0
18.0,23.0,2.5,0.39,7.1,11.0,489.0,0.0,0.036809815875644546,0.10869564744801533,7.0200000000000005,22.189999999999998,plant-based-foods-and-beverages,austria,1,1,0
3.7,2.0,0.4,0.0,3.6,12.0,361.0,0.0,0.010249307450832943,0.19999990000005,0.0,4.110000000000001,plant-based-foods-and-beverages,france,1,1,0
1.52,2.16,0.4,0.558,1.2,2.48,129.6,1.0,0.011728394971231522,0.18518509945134284,0.8481600000000001,7.595999999999999,plant-based-foods-and-beverages,france,1,1,0
6.7,2.7,1.6,0.2,0.0,4.7,70.0,0.0,0.09571428434693881,0.5925923731139359,1.34,11.0,dairies,france,1,1,0
13.0,4.0,2.6,0.15,1.9,3.0,99.0,1.0,0.13131312998673605,0.6499998375000406,1.95,16.19,dairies,belgium,1,1,0
3.0,3.0,0.3,0.01,11.0,24.0,350.0,0.0,0.008571428546938776,0.09999996666667776,0.03,-4.1,plant-based-foods-and-beverages,spain,0,1,0
4.0,2.0,1.2,0.18,1.9,9.0,48.0,0.0,0.08333333159722227,0.5999997000001499,0.72,5.58,dairies,italy,1,1,0
0.6,1.6,0.8,0.05,3.1,8.0,361.0,0.0,0.0016620498568918286,0.49999968750019536,0.03,2.4099999999999997,plant-based-foods-and-beverages,france,1,1,0
3.0,2.0,0.3,0.01,1.9,12.0,354.0,0.0,0.00847457624724696,0.14999992500003748,0.03,5.039999999999999,plant-based-foods-and-beverages,algeria,0,1,0
11.0,53.0,32.0,0.1,11.0,11.0,626.0,0.0,0.017571884955955457,0.6037735735137062,1.1,39.26,snacks,france,1,1,1
3.5,31.0,4.5,2.8,1.8,3.8,329.0,2.0,0.010638297840005174,0.14516128563995853,9.799999999999999,37.49,plant-based-foods-and-beverages,france,1,1,1
1.5,5.5,0.9,0.04,9.5,19.0,360.0,0.0,0.0041666666550925924,0.16363633388430293,0.06,-3.0999999999999996,plant-based-foods-and-beverages,france,1,1,0
3.0,2.0,0.3,0.01,5.0,11.0,356.0,0.0,0.008426966268463579,0.14999992500003748,0.03,1.96,plant-based-foods-and-beverages,france,1,1,0
4.8,0.1,0.0,0.01,0.4,0.2,25.0,3.0,0.19199999232000028,0.0,0.048,4.749999999999999,beverages-and-beverages-preparations,france,1,1,1
0.5,0.2,0.05,0.04,2.5,2.4,28.0,0.0,0.017857142219387778,0.24999875000624996,0.02,-1.27,plant-based-foods-and-beverages,france,1,1,0
0.0,0.6,0.179,0.98,0.0,27.0,113.0,0.0,0.0,0.2983328361119398,0.0,11.109000000000002,seafood,france,1,0,0
10.1,0.9,0.5,0.1,0.0,2.9,60.0,0.0,0.16833333052777782,0.5555549382722907,1.01,12.2,beverages-and-beverages-preparations,france,0,1,1
13.5,2.8,1.8,0.1,1.9,3.0,95.0,1.0,0.14210526166204987,0.6428569132653882,1.35,15.35,dairies,germany,1,1,0
2.63,3.94,2.0,0.0516,1.9,4.04,65.0,0.0,0.04046153783905326,0.5076140843619075,0.135708,3.8960000000000004,dairies,france,0,1,0
1.4,2.9,0.4,0.03,11.0,14.0,376.0,0.0,0.003723404245416478,0.13793098692034933,0.041999999999999996,-5.140000000000001,plant-based-foods-and-beverages,france,1,1,0
3.0,2.0,0.4,0.05,3.4,12.8,368.0,0.0,0.008152173890890832,0.19999990000005,0.15000000000000002,4.18,plant-based-foods-and-beverages,germany,1,1,0
3.9,1.1,0.7,0.125,1.9,2.2,33.0,0.0,0.11818181460055108,0.6363630578517655,0.4875,4.279999999999999,dairies,morocco,1,0,0
2.3,4.2,2.9,0.0002,1.9,3.9,74.0,0.0,0.031081080661066476,0.6904760260771365,0.00045999999999999996,4.042,beverages-and-beverages-preparations,portugal,1,1,0
0.7,0.7,0.2,0.78,5.0,5.8,77.0,0.0,0.009090908972845337,0.28571387755160355,0.5459999999999999,4.470000000000001,plant-based-foods-and-beverages,france,1,1,0
48.0,20.0,6.1,0.05,4.2,7.5,436.0,0.0,0.11009174286676206,0.30499998475000073,2.4000000000000004,54.76,snacks,croatia,1,1,1
11.9,2.9,2.0,0.08,0.48,3.3,93.0,0.0,0.12795698787143026,0.6896549346017466,0.9520000000000001,15.15,dairies,france,0,1,0
10.4,0.2,0.03,1.0,1.9,1.5,53.0,1.0,0.1962264113919545,0.14999925000374997,10.4,19.060000000000002,condiments,france,1,0,0
17.0,2.0,0.4,1.0,6.0,7.0,374.0,0.0,0.04545454533300924,0.19999990000005,17.0,25.14,plant-based-foods-and-beverages,belgium,1,1,0
0.3,0.6,0.1,0.0,1.4,7.4,350.0,0.0,0.0008571428546938775,0.16666638888935187,0.0,2.5,plant-based-foods-and-beverages,france,0,1,0
2.8,4.5,3.0,0.6,0.0,11.5,98.0,0.0,0.028571428279883383,0.6666665185185514,1.68,12.780000000000001,dairies,bulgaria,1,1,0
0.0,0.0,0.0,0.013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.13,beverages-and-beverages-preparations,morocco,0,0,0
10.0,2.2,1.5,0.11,1.9,3.0,72.0,0.0,0.13888888695987658,0.6818178719009672,1.1,11.42,dairies,france,1,1,0
0.0,0.0,0.4,0.00075,1.9,0.0,0.0,0.0,0.0,400000.00000000006,0.0,-1.4925,beverages-and-beverages-preparations,india,1,0,0
11.0,4.1,2.7,0.1,1.9,3.5,95.0,0.0,0.11578947246537398,0.6585364247472135,1.1,13.749999999999998,dairies,france,1,1,0
14.0,49.0,30.0,0.075,14.0,12.0,597.0,0.0,0.0234505862253759,0.6122448854643902,1.05,36.72,snacks,portugal,1,0,1
0.5,0.3,0.0,0.55,3.2,1.7,28.0,0.0,0.017857142219387778,0.0,0.275,3.08,plant-based-foods-and-beverages,france,0,1,0
5.2,3.5,0.5,0.47,1.7,1.2,64.0,0.0,0.08124999873046877,0.142857102040828,2.444,9.34,plant-based-foods-and-beverages,france,1,1,0
0.1,1.7,0.2,0.1,0.5,0.7,18.0,0.0,0.005555555246913597,0.11764698961941789,0.010000000000000002,0.98,beverages-and-beverages-preparations,france,1,1,0
0.0769230769230769,0.307692307692308,0.0769230769230769,0.226923076923077,3.07692307692308,5.30769230769231,68.4615384615385,0.0,0.0011235954892059078,0.24999918750264033,0.017455621301775148,0.03076923076922844,plant-based-foods-and-beverages,france,1,1,0
4.4,0.1,0.0,0.35,1.1,1.2,35.0,1.0,0.1257142821224491,0.0,1.54,7.15,plant-based-foods-and-beverages,belgium,1,1,0
0.0,0.0,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,-1.9,beverages-and-beverages-preparations,libya,0,0,0
13.0,0.5,0.1,0.0,0.0,0.5,55.0,0.0,0.2363636320661158,0.1999996000008,0.0,13.65,beverages-and-beverages-preparations,france,1,1,1
2.2,2.0,0.2,0.69,2.6,3.1,71.0,0.0,0.03098591505653641,0.099999950000025,1.518,7.410000000000002,plant-based-foods-and-beverages,france,1,1,0
0.3,0.6,0.14,0.01,2.7,6.6,345.0,0.0,0.0008695652148708254,0.23333294444509262,0.003,1.29,plant-based-foods-and-beverages,france,1,1,0
0.0,0.0,0.0,0.0555555555555556,0.0,8.88888888888889,355.555555555556,0.0,0.0,0.0,0.0,4.111111111111116,plant-based-foods-and-beverages,canada,0,1,0
4.5,3.2,2.0,0.1375,1.9,3.7,64.0,0.0,0.0703124989013672,0.624999804687561,0.61875,6.615,dairies,austria,0,1,0
4.3,0.0,0.0,0.0,0.0,0.0,18.0,0.0,0.23888887561728467,0.0,0.0,4.4799999999999995,beverages-and-beverages-preparations,france,0,0,0
22.0,10.0,2.4,0.03,8.8,11.0,384.0,2.0,0.05729166651746962,0.23999997600000242,0.6599999999999999,19.74,plant-based-foods-and-beverages,belgium,1,1,0
0.5,0.4,0.1,0.48,6.8,8.7,116.0,1.0,0.004310344790428062,0.24999937500156252,0.24,-0.2400000000000002,plant-based-foods-and-beverages,france,1,1,0
11.0,3.1,2.0,0.11,0.0,3.4,90.0,0.0,0.12222222086419755,0.6451610822061025,1.21,15.0,dairies,france,1,1,0
6.0,26.0,2.8,1.5,0.0,4.2,282.0,0.0,0.02127659566923193,0.107692303550296,9.0,26.62,condiments,france,1,1,1
0.5,30.0,20.0,0.7,1.9,28.0,382.0,0.0,0.0013089005201337683,0.6666666444444451,0.35,29.42,dairies,france,1,1,0
26.6666666666667,0.0,0.0,2.5,0.0,1.33333333333333,133.333333333333,0.0,0.19999999850000075,0.0,66.66666666666674,53.00000000000003,condiments,canada,0,0,1
6.0,2.8,0.5,0.1,1.9,0.8,67.0,1.0,0.08955223746936959,0.17857136479594116,0.6000000000000001,6.27,beverages-and-beverages-preparations,france,1,1,1
0.0,52.0,15.0,0.42,1.9,0.0,468.0,2.0,0.0,0.2884615329142013,0.0,21.98,plant-based-foods-and-beverages,france,1,1,0
3.4,0.1,0.1,0.09,1.9,9.0,41.1089866156787,0.0,0.08270697473229095,0.9999900000999989,0.306,2.911089866156787,dairies,france,0,1,0
0.8,0.6,0.1,0.22,8.0,7.7,108.0,1.0,0.007407407338820303,0.16666638888935187,0.17600000000000002,-3.8200000000000003,plant-based-foods-and-beverages,belgium,1,1,0
0.0,0.5,0.1,0.835,0.1,23.5,97.0588235294118,0.0,0.0,0.1999996000008,0.0,9.320588235294117,seafood,united-kingdom,1,1,0
0.0,40.0,30.0,0.0075,0.0,26.3,108.0,0.0,0.0,0.7499999812500006,0.0,31.155,seafood,france,0,0,1
14.0,6.8,4.5,0.1,0.0,2.4,128.0,1.0,0.10937499914550781,0.6617646085640282,1.4000000000000001,20.78,dairies,france,1,1,0
0.9,2.5,0.9,0.02,2.9,9.5,351.0,0.0,0.002564102556797429,0.35999985600005757,0.018000000000000002,2.61,plant-based-foods-and-beverages,germany,1,1,0
4.4,0.4,0.0,0.0,6.1,4.9,79.0,0.0,0.05569620182663036,0.0,0.0,-0.9099999999999993,plant-based-foods-and-beverages,france,1,1,0
3.0,2.0,0.4,0.05,3.4,13.2,369.0,0.0,0.008130081278780267,0.19999990000005,0.15000000000000002,4.1899999999999995,plant-based-foods-and-beverages,france,0,1,0
2.2,0.0,0.0,0.07,1.9,0.0,15.0,0.0,0.14666665688888955,0.0,0.15400000000000003,1.1500000000000004,beverages-and-beverages-preparations,spain,1,1,0
17.0,20.0,5.9,0.2,6.6,10.0,468.0,0.0,0.03632478624716926,0.29499998525000076,3.4000000000000004,22.979999999999997,plant-based-foods-and-beverages,germany,1,1,0
3.0,0.1,0.0,0.0975,0.2,2.7,27.486,3.0,0.10914647059788726,0.0,0.2925,4.04986,beverages-and-beverages-preparations,france,1,1,0
2.7,7.0,4.4,0.093,0.5,5.6,107.0,0.0,0.02523364462398463,0.6285713387755231,0.2511,8.600000000000001,dairies,france,1,1,0
19.0,0.0,0.0,1.7,1.1,1.3,95.0,0.0,0.19999999789473688,0.0,32.3,35.85,condiments,belgium,1,0,1
10.0,0.09,0.01,0.0,0.67,0.35,48.0,0.0,0.20833332899305565,0.11110987655692715,0.0,9.82,beverages-and-beverages-preparations,belgium,1,1,1
60.0,0.0,0.0,0.025,0.5,0.6,240.0,2.0,0.24999999895833333,0.0,1.5,62.15,plant-based-foods-and-beverages,france,0,1,1
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,france,0,0,0
0.3,0.6,0.1,0.0,1.9,7.4,349.0,0.0,0.0008595988514051608,0.16666638888935187,0.0,1.9900000000000002,plant-based-foods-and-beverages,italy,0,1,0
0.0,1.25194483333333,0.0,0.145833333333333,0.166597383333333,0.41698635,14.5833333333333,3.0,0.0,0.0,0.0,1.4375692833333302,beverages-and-beverages-preparations,united-states,1,1,0
1.4,17.0,3.3,0.9,1.9,13.0,217.0,2.0,0.006451612873494871,0.19411763564013906,1.26,13.969999999999999,seafood,france,1,0,0
9.8,22.0,3.7,0.2,8.0,12.0,454.0,1.0,0.0215859030361544,0.16818181053719042,1.9600000000000002,12.04,plant-based-foods-and-beverages,belgium,0,1,0
2.22222222222222,3.33333333333333,0.888888888888889,0.0,4.44444444444444,11.1111111111111,356.0,0.0,0.006242197235898941,0.26666658666669096,0.0,2.2266666666666692,plant-based-foods-and-beverages,france,1,1,0
6.0,1.6,1.4,0.0,1.9,3.2,298.9,0.0,0.020073603144618257,0.8749994531253418,0.0,8.488999999999999,dairies,morocco,1,1,0
10.0,3.3,0.6,0.88,33.0,16.0,342.0,0.0,0.029239765996374952,0.18181812672177977,8.8,-10.18,plant-based-foods-and-beverages,portugal,1,1,0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,beverages-and-beverages-preparations,portugal,0,0,0
